year,             lab,       cruise_id,         vessel,     lat,      lon,date_local,month,DayI,time_start,time_end,days_elapsed,day_length,day_length_change_per_month,depth_mixlayr,Cmax_Depth,PRCP,PrecipCat,AirTempMax,AirTempMin,Sverdrup_trans,Upwelling,vert_vol_Eckman,WindGust,DomWavePd,WaveHeight,AvgWavePd,SSHD_Sat,AvgWind,   MEI,Chl_A_Sat,ChlA_Sat8,Prim_Prod,Prim_Prod8,    CDOM,    PAR,     POC,depth,depth_n,  temp,temp_CTD,   sal,sal_CTD, cond,sigma_theta, NO2,NO3_NO2, PO4,Pstar_P_N,   SiO3, O2Wink,OxygenCS,OxygenCTD,OxygenCurrent,OxygenSaturation,OxygenTemperature,O2Combined
2005,lab_Fuhrman_2014,MO_SPOT_Mar_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-03-16,    3,  16,      0700,    1700,        1672,  11.95127,                    1.01437,           26,        34,   0,        0,       194,       122,            35,       41,             75,      63,   14.916,     1.218,    8.135,  0.0273,     31, 1.017,   1.8306,   0.8679, 2972.200,  2074.650,8.596429,36.9667,117.9552,  150,    150, 9.697,   9.703,33.966, 34.073,3.698,   1026.963,0.04,  23.26,2.30,   0.8463, 27.670,  2.415, 107.783,    2.084,        5.448,           6.397,            9.471,   107.841
2005,lab_Fuhrman_2014,MO_SPOT_Mar_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-03-16,    3,  16,      0700,    1700,        1672,  11.95127,                    1.01437,           26,        34,   0,        0,       194,       122,            35,       41,             75,      63,   14.916,     1.218,    8.135,  0.0273,     31, 1.017,   1.8306,   0.8679, 2972.200,  2074.650,8.596429,36.9667,117.9552,  885,    890, 5.179,   5.180,34.396, 34.411,3.350,   1031.287,0.01,  33.35,4.36,   2.2759,114.680,  0.143,   6.370,   -0.045,        0.069,           7.086,            5.117,     6.387
2005,lab_Fuhrman_2014,MO_SPOT_Apr_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-04-20,    4,  20,      0700,    1700,        1707,  13.14728,                    1.02124,           15,        37,   3,        2,       161,        78,            16,       69,             39,      67,   11.880,     1.341,    6.058, -0.0034,     33, 0.558,   5.3526,   0.7101, 5400.730,  1637.080,7.170199,45.7234,138.7806,    1,      5,14.780,  14.591,33.422, 33.431,4.081,   1024.869,0.29,   0.30,0.20,   0.1814,  0.120,  7.327, 327.080,    7.471,       25.266,           5.790,           14.220,   327.231
2005,lab_Fuhrman_2014,MO_SPOT_Apr_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-04-20,    4,  20,      0700,    1700,        1707,  13.14728,                    1.02124,           15,        37,   3,        2,       161,        78,            16,       69,             39,      67,   11.880,     1.341,    6.058, -0.0034,     33, 0.558,   5.3526,   0.7101, 5400.730,  1637.080,7.170199,45.7234,138.7806,   37,   CMAX,11.600,  11.569,33.522, 33.526,3.810,   1025.695,0.41,  10.90,1.24,   0.5629,     nd,     nd,      nd,    4.405,       12.772,           6.164,           11.435,   218.183
2005,lab_Fuhrman_2014,MO_SPOT_Apr_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-04-20,    4,  20,      0700,    1700,        1707,  13.14728,                    1.02124,           15,        37,   3,        2,       161,        78,            16,       69,             39,      67,   11.880,     1.341,    6.058, -0.0034,     33, 0.558,   5.3526,   0.7101, 5400.730,  1637.080,7.170199,45.7234,138.7806,  150,    150, 9.502,   9.557,34.034, 34.118,3.689,   1027.024,0.25,  24.90,2.44,   0.8838, 33.087,  2.135,  95.297,    1.941,        5.048,           6.416,            9.323,    95.351
2005,lab_Fuhrman_2014,MO_SPOT_Apr_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-04-20,    4,  20,      0700,    1700,        1707,  13.14728,                    1.02124,           15,        37,   3,        2,       161,        78,            16,       69,             39,      67,   11.880,     1.341,    6.058, -0.0034,     33, 0.558,   5.3526,   0.7101, 5400.730,  1637.080,7.170199,45.7234,138.7806,  500,    500, 6.330,   6.337,34.275, 34.288,3.426,   1029.255,0.23,  36.06,3.71,   1.4565, 78.150,  0.501,  22.380,    0.349,        0.848,           6.899,            6.094,    22.375
2005,lab_Fuhrman_2014,MO_SPOT_May_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-05-04,    5,   4,      0700,    1700,        1721,  13.57694,                    0.96475,           nd,        30,   3,        2,       172,       106,            77,       72,            172,      54,   13.178,     1.121,    6.022, -0.0104,     23,    nd,   1.8438,   0.6980, 3608.120,  2089.210,3.895477,52.2298,133.9356,   nd,      5,    nd,      nd,    nd,     nd,   nd,         nd,  nd,     nd,  nd,       nd,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2005,lab_Fuhrman_2014,MO_SPOT_May_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-05-04,    5,   4,      0700,    1700,        1721,  13.57694,                    0.96475,           nd,        30,   3,        2,       172,       106,            77,       72,            172,      54,   13.178,     1.121,    6.022, -0.0104,     23,    nd,   1.8438,   0.6980, 3608.120,  2089.210,3.895477,52.2298,133.9356,   nd,   CMAX,    nd,      nd,    nd,     nd,   nd,         nd,  nd,     nd,  nd,       nd,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2005,lab_Fuhrman_2014,MO_SPOT_May_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-05-04,    5,   4,      0700,    1700,        1721,  13.57694,                    0.96475,           nd,        30,   3,        2,       172,       106,            77,       72,            172,      54,   13.178,     1.121,    6.022, -0.0104,     23,    nd,   1.8438,   0.6980, 3608.120,  2089.210,3.895477,52.2298,133.9356,   nd,    150,    nd,      nd,    nd,     nd,   nd,         nd,  nd,     nd,  nd,       nd,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2005,lab_Fuhrman_2014,MO_SPOT_May_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-05-04,    5,   4,      0700,    1700,        1721,  13.57694,                    0.96475,           nd,        30,   3,        2,       172,       106,            77,       72,            172,      54,   13.178,     1.121,    6.022, -0.0104,     23,    nd,   1.8438,   0.6980, 3608.120,  2089.210,3.895477,52.2298,133.9356,   nd,    500,    nd,      nd,    nd,     nd,   nd,         nd,  nd,     nd,  nd,       nd,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2005,lab_Fuhrman_2014,              nd,             nd,   33.55,   -118.4,2005-05-11,    5,  11,      0700,    1700,        1728,  13.77016,                    0.91989,           nd,        16,   0,        0,       183,       111,           384,      145,            813,      67,    7.060,     1.653,    5.372, -0.0104,     36, 0.735,   1.8438,   2.3667, 3608.120,  3936.000,  3.7038,56.5820,277.3963,    1,      5,15.541,      nd,33.380,     nd,   nd,         nd,0.28,   0.70,0.17,   0.1216,  2.730,  6.351, 283.510,       nd,           nd,              nd,               nd,   283.642
2005,lab_Fuhrman_2014,              nd,             nd,   33.55,   -118.4,2005-05-11,    5,  11,      0700,    1700,        1728,  13.77016,                    0.91989,           nd,        16,   0,        0,       183,       111,           384,      145,            813,      67,    7.060,     1.653,    5.372, -0.0104,     36, 0.735,   1.8438,   2.3667, 3608.120,  3936.000,  3.7038,56.5820,277.3963,   16,   CMAX,12.700,      nd,33.407,     nd,   nd,         nd,0.65,  13.76,1.23,   0.3677,     nd,  4.035,      nd,       nd,           nd,              nd,               nd,   180.225
2005,lab_Fuhrman_2014,              nd,             nd,   33.55,   -118.4,2005-05-11,    5,  11,      0700,    1700,        1728,  13.77016,                    0.91989,           nd,        16,   0,        0,       183,       111,           384,      145,            813,      67,    7.060,     1.653,    5.372, -0.0104,     36, 0.735,   1.8438,   2.3667, 3608.120,  3936.000,  3.7038,56.5820,277.3963,  150,    150, 9.500,      nd,34.099,     nd,   nd,         nd,0.33,  25.56,2.33,   0.7325, 39.470,  1.956,  87.327,       nd,           nd,              nd,               nd,    87.372
2005,lab_Fuhrman_2014,              nd,             nd,   33.55,   -118.4,2005-05-11,    5,  11,      0700,    1700,        1728,  13.77016,                    0.91989,           nd,        16,   0,        0,       183,       111,           384,      145,            813,      67,    7.060,     1.653,    5.372, -0.0104,     36, 0.735,   1.8438,   2.3667, 3608.120,  3936.000,  3.7038,56.5820,277.3963,  500,    500, 6.310,      nd,34.295,     nd,   nd,         nd,0.32,  34.62,3.31,   1.1431, 68.910,  0.444,  19.840,       nd,           nd,              nd,               nd,    19.829
2005,lab_Fuhrman_2014,              nd,             nd,   33.55,   -118.4,2005-05-11,    5,  11,      0700,    1700,        1728,  13.77016,                    0.91989,           nd,        16,   0,        0,       183,       111,           384,      145,            813,      67,    7.060,     1.653,    5.372, -0.0104,     36, 0.735,   1.8438,   2.3667, 3608.120,  3936.000,  3.7038,56.5820,277.3963,  885,    890, 5.150,      nd,34.474,     nd,   nd,         nd,0.24,  34.93,3.83,   1.6457,102.070,  0.155,   6.920,       nd,           nd,              nd,               nd,     6.922
2005,lab_Fuhrman_2014,MO_SPOT_Jun_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-06-14,    6,  14,      0700,    1700,        1762,  14.35671,                    0.48461,           11,        23,   0,        0,       217,       128,            13,       87,             34,      36,   14.088,     1.140,    6.387, -0.0393,     14, 0.487,   0.7507,   0.2871, 2343.340,        nd, 1.73845,49.4658,106.7000,    1,      5,19.770,  19.676,33.496, 33.488,4.575,   1023.715,0.33,   0.65,0.23,   0.1895,  0.710,  5.724, 255.550,    5.725,       25.145,           5.243,           19.097,   255.640
2005,lab_Fuhrman_2014,MO_SPOT_Jun_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-06-14,    6,  14,      0700,    1700,        1762,  14.35671,                    0.48461,           11,        23,   0,        0,       217,       128,            13,       87,             34,      36,   14.088,     1.140,    6.387, -0.0393,     14, 0.487,   0.7507,   0.2871, 2343.340,        nd, 1.73845,49.4658,106.7000,   23,   CMAX,12.450,  12.446,33.241, 33.294,3.867,   1025.281,0.55,   3.59,0.62,   0.3998,     nd,  5.900,      nd,    5.792,       17.780,           6.059,           12.759,   263.513
2005,lab_Fuhrman_2014,MO_SPOT_Jun_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-06-14,    6,  14,      0700,    1700,        1762,  14.35671,                    0.48461,           11,        23,   0,        0,       217,       128,            13,       87,             34,      36,   14.088,     1.140,    6.387, -0.0393,     14, 0.487,   0.7507,   0.2871, 2343.340,        nd, 1.73845,49.4658,106.7000,  150,    150, 9.443,   9.537,34.092, 34.240,3.699,   1027.123,0.40,  24.63,2.52,   0.9806, 34.053,  1.980,  88.363,    1.416,        3.723,           6.414,            9.316,    88.414
2005,lab_Fuhrman_2014,MO_SPOT_Jul_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-07-19,    7,  19,      0700,    1700,        1797,  14.11495,                   -0.26281,           19,        32,   0,        0,       294,       156,           235,       52,            496,      94,    7.043,     1.204,    5.487,  0.0233,     23, 0.476,   0.3804,   0.2845, 1541.060,  1120.120,1.943229,58.0306, 70.5063,    1,      5,18.660,  18.172,33.356, 33.344,4.412,   1023.983,0.23,   0.50,0.36,   0.3290,  0.840,     nd,      nd,    5.595,       22.881,           5.399,           17.821,   275.881
2005,lab_Fuhrman_2014,MO_SPOT_Jul_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-07-19,    7,  19,      0700,    1700,        1797,  14.11495,                   -0.26281,           19,        32,   0,        0,       294,       156,           235,       52,            496,      94,    7.043,     1.204,    5.487,  0.0233,     23, 0.476,   0.3804,   0.2845, 1541.060,  1120.120,1.943229,58.0306, 70.5063,   32,   CMAX,12.900,  12.862,33.283, 33.284,3.905,   1025.245,0.49,   4.35,0.59,   0.3203,     nd,     nd,      nd,    5.309,       16.371,           6.006,           12.575,   261.975
2005,lab_Fuhrman_2014,MO_SPOT_Jul_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-07-19,    7,  19,      0700,    1700,        1797,  14.11495,                   -0.26281,           19,        32,   0,        0,       294,       156,           235,       52,            496,      94,    7.043,     1.204,    5.487,  0.0233,     23, 0.476,   0.3804,   0.2845, 1541.060,  1120.120,1.943229,58.0306, 70.5063,  150,    150, 9.178,   8.994,33.871, 33.913,3.617,   1026.958,0.24,  22.22,1.95,   0.5613, 29.537,     nd,      nd,    3.552,        8.834,           6.506,            8.805,   176.962
2005,lab_Fuhrman_2014,MO_SPOT_Jul_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-07-19,    7,  19,      0700,    1700,        1797,  14.11495,                   -0.26281,           19,        32,   0,        0,       294,       156,           235,       52,            496,      94,    7.043,     1.204,    5.487,  0.0233,     23, 0.476,   0.3804,   0.2845, 1541.060,  1120.120,1.943229,58.0306, 70.5063,  500,    500, 6.927,   6.807,34.305, 34.297,3.470,   1029.196,0.23,  34.56,3.32,   1.1603, 70.840,     nd,      nd,    0.414,        1.002,           6.823,            6.554,    27.578
2005,lab_Fuhrman_2014,MO_SPOT_Jul_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-07-19,    7,  19,      0700,    1700,        1797,  14.11495,                   -0.26281,           19,        32,   0,        0,       294,       156,           235,       52,            496,      94,    7.043,     1.204,    5.487,  0.0233,     23, 0.476,   0.3804,   0.2845, 1541.060,  1120.120,1.943229,58.0306, 70.5063,  885,    890, 5.179,   5.180,34.402, 34.408,3.350,   1031.272,0.26,  33.14,3.91,   1.8386,118.770,     nd,      nd,   -0.031,        0.092,           7.086,            5.118,     7.034
2005,lab_Fuhrman_2014,MO_SPOT_Aug_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-08-17,    8,  17,      0700,    1700,        1826,  13.37909,                   -0.75437,           14,        38,   5,        2,       200,       133,            26,       57,             60,      58,   15.198,     0.905,    6.907,  0.0760,     26, 0.307,   0.5726,   0.2032, 2143.650,  1035.190,1.502144,51.1752, 65.4611,    1,      5,20.010,  19.798,33.356, 33.357,4.571,   1023.584,0.10,   0.33,0.21,   0.1894,  0.800,  5.390, 240.640,    5.455,       24.061,           5.235,           19.153,   240.723
2005,lab_Fuhrman_2014,MO_SPOT_Aug_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-08-17,    8,  17,      0700,    1700,        1826,  13.37909,                   -0.75437,           14,        38,   5,        2,       200,       133,            26,       57,             60,      58,   15.198,     0.905,    6.907,  0.0760,     26, 0.307,   0.5726,   0.2032, 2143.650,  1035.190,1.502144,51.1752, 65.4611,   38,   CMAX,13.960,  14.025,33.273, 33.272,4.012,   1025.015,0.31,   4.01,0.55,   0.3029,     nd,  5.630,      nd,    5.816,       18.948,           5.864,           13.569,   251.424
2005,lab_Fuhrman_2014,MO_SPOT_Aug_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-08-17,    8,  17,      0700,    1700,        1826,  13.37909,                   -0.75437,           14,        38,   5,        2,       200,       133,            26,       57,             60,      58,   15.198,     0.905,    6.907,  0.0760,     26, 0.307,   0.5726,   0.2032, 2143.650,  1035.190,1.502144,51.1752, 65.4611,  150,    150, 9.756,   9.640,34.014, 34.012,3.686,   1026.923,0.06,  22.07,1.96,   0.5806, 25.673,  2.776, 123.957,    2.440,        6.337,           6.409,            9.458,   123.994
2005,lab_Fuhrman_2014,MO_SPOT_Aug_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-08-17,    8,  17,      0700,    1700,        1826,  13.37909,                   -0.75437,           14,        38,   5,        2,       200,       133,            26,       57,             60,      58,   15.198,     0.905,    6.907,  0.0760,     26, 0.307,   0.5726,   0.2032, 2143.650,  1035.190,1.502144,51.1752, 65.4611,  500,    500, 6.686,   6.692,34.271, 34.270,3.457,   1029.191,0.10,  37.66,3.46,   1.1014, 69.750,  0.622,  27.750,    0.504,        1.179,           6.842,            6.439,    27.779
2005,lab_Fuhrman_2014,MO_SPOT_Aug_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-08-17,    8,  17,      0700,    1700,        1826,  13.37909,                   -0.75437,           14,        38,   5,        2,       200,       133,            26,       57,             60,      58,   15.198,     0.905,    6.907,  0.0760,     26, 0.307,   0.5726,   0.2032, 2143.650,  1035.190,1.502144,51.1752, 65.4611,  885,    890, 5.192,   5.191,34.409, 34.408,3.351,   1031.286,0.09,  33.01,4.00,   1.9335,100.030,  0.114,   5.090,   -0.044,        0.069,           7.084,            5.153,     5.091
2005,lab_Fuhrman_2014,MO_SPOT_Sep_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-09-15,    9,  15,      0700,    1700,        1855,  12.43055,                   -0.97874,           16,        30,   0,        0,       183,       117,           127,      124,            277,      54,   16.264,     0.895,    5.125,  0.0580,     26, 0.251,   0.5093,   0.5192, 1923.570,  1816.350,2.856179,44.5323,121.0578,    1,      5,18.100,  17.912,33.356, 33.365,4.390,   1024.061,0.08,   0.24,0.23,   0.2150,  0.770,  6.207, 277.110,    6.326,       25.438,           5.425,           17.469,   277.211
2005,lab_Fuhrman_2014,MO_SPOT_Sep_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-09-15,    9,  15,      0700,    1700,        1855,  12.43055,                   -0.97874,           16,        30,   0,        0,       183,       117,           127,      124,            277,      54,   16.264,     0.895,    5.125,  0.0580,     26, 0.251,   0.5093,   0.5192, 1923.570,  1816.350,2.856179,44.5323,121.0578,   30,   CMAX,14.100,  14.200,33.290, 33.290,4.030,   1024.952,0.13,   5.16,0.66,   0.3353,     nd,  5.529,      nd,    5.977,       19.715,           5.842,           13.784,   246.931
2005,lab_Fuhrman_2014,MO_SPOT_Sep_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-09-15,    9,  15,      0700,    1700,        1855,  12.43055,                   -0.97874,           16,        30,   0,        0,       183,       117,           127,      124,            277,      54,   16.264,     0.895,    5.125,  0.0580,     26, 0.251,   0.5093,   0.5192, 1923.570,  1816.350,2.856179,44.5323,121.0578,  150,    150, 9.920,  10.534,33.871, 34.062,3.773,   1026.810,0.02,  24.44,2.11,   0.5825, 28.553,  2.400, 107.143,    1.862,        5.106,           6.282,           10.289,   107.186
2005,lab_Fuhrman_2014,MO_SPOT_Sep_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-09-15,    9,  15,      0700,    1700,        1855,  12.43055,                   -0.97874,           16,        30,   0,        0,       183,       117,           127,      124,            277,      54,   16.264,     0.895,    5.125,  0.0580,     26, 0.251,   0.5093,   0.5192, 1923.570,  1816.350,2.856179,44.5323,121.0578,  500,    500, 6.700,   6.671,34.305, 34.299,3.457,   1029.216,0.02,  37.45,3.35,   1.0142, 69.500,  0.509,  22.710,    0.368,        0.900,           6.844,            6.431,    22.732
2005,lab_Fuhrman_2014,MO_SPOT_Sep_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-09-15,    9,  15,      0700,    1700,        1855,  12.43055,                   -0.97874,           16,        30,   0,        0,       183,       117,           127,      124,            277,      54,   16.264,     0.895,    5.125,  0.0580,     26, 0.251,   0.5093,   0.5192, 1923.570,  1816.350,2.856179,44.5323,121.0578,  885,    890, 5.200,   5.200,34.402, 34.404,3.352,   1031.285,0.03,  33.64,3.99,   1.8870,106.870,  0.095,   4.240,   -0.048,        0.063,           7.083,            5.142,     4.243
2005,lab_Fuhrman_2014,MO_SPOT_Oct_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-10-20,   10,  20,      0700,    1700,        1890,  11.23700,                   -1.02207,           18,        31,   3,        2,       206,       111,            99,       61,            210,      54,   12.770,     0.741,    5.512,  0.0322,     15,-0.168,   0.6540,   0.3111, 2107.230,  1134.610,1.580936,20.3461, 78.9710,    1,      5,19.100,  18.861,33.262, 33.265,4.469,   1023.750,0.06,   0.17,0.13,   0.1194,  0.440,  5.544, 247.510,    5.338,       27.826,           5.331,           18.163,   247.601
2005,lab_Fuhrman_2014,MO_SPOT_Oct_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-10-20,   10,  20,      0700,    1700,        1890,  11.23700,                   -1.02207,           18,        31,   3,        2,       206,       111,            99,       61,            210,      54,   12.770,     0.741,    5.512,  0.0322,     15,-0.168,   0.6540,   0.3111, 2107.230,  1134.610,1.580936,20.3461, 78.9710,   31,   CMAX,13.900,  13.834,33.260, 33.263,3.993,   1025.023,0.08,   0.56,0.36,   0.3243,     nd,  6.048,      nd,    5.390,       21.740,           5.887,           13.511,   270.092
2005,lab_Fuhrman_2014,MO_SPOT_Oct_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-10-20,   10,  20,      0700,    1700,        1890,  11.23700,                   -1.02207,           18,        31,   3,        2,       206,       111,            99,       61,            210,      54,   12.770,     0.741,    5.512,  0.0322,     15,-0.168,   0.6540,   0.3111, 2107.230,  1134.610,1.580936,20.3461, 78.9710,  150,    150, 9.734,  10.271,33.817, 34.128,3.756,   1026.908,0.05,  23.18,1.95,   0.5013, 26.597,  2.779, 124.077,    1.726,        5.821,           6.316,           10.029,   124.113
2005,lab_Fuhrman_2014,MO_SPOT_Oct_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-10-20,   10,  20,      0700,    1700,        1890,  11.23700,                   -1.02207,           18,        31,   3,        2,       206,       111,            99,       61,            210,      54,   12.770,     0.741,    5.512,  0.0322,     15,-0.168,   0.6540,   0.3111, 2107.230,  1134.610,1.580936,20.3461, 78.9710,  500,    500, 6.504,   6.413,34.298, 34.307,3.435,   1029.260,0.04,  37.88,3.50,   1.1360, 74.230,  0.450,  20.100,    0.258,        0.852,           6.886,            6.174,    20.097
2005,lab_Fuhrman_2014,MO_SPOT_Oct_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-10-20,   10,  20,      0700,    1700,        1890,  11.23700,                   -1.02207,           18,        31,   3,        2,       206,       111,            99,       61,            210,      54,   12.770,     0.741,    5.512,  0.0322,     15,-0.168,   0.6540,   0.3111, 2107.230,  1134.610,1.580936,20.3461, 78.9710,  885,    890, 5.193,   5.193,34.397, 34.401,3.351,   1031.275,0.06,  34.25,3.93,   1.7918, 83.320,  0.127,   5.680,   -0.044,        0.112,           7.084,            5.098,     5.672
2005,lab_Fuhrman_2014,MO_SPOT_Nov_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-11-17,   11,  17,      0700,    1700,        1918,  10.40608,                   -0.89706,           22,        nd,   0,        0,       244,       172,           110,       29,            232,      94,   10.833,     0.690,    4.368,  0.0063,     27,-0.409,   0.4724,   0.5250, 1501.260,  1657.740,4.338457,26.9429,129.7939,   nd,      5,    nd,      nd,    nd,     nd,   nd,         nd,  nd,     nd,  nd,       nd,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2005,lab_Fuhrman_2014,MO_SPOT_Dec_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-12-13,   12,  13,      0700,    1700,        1944,   9.96005,                   -0.54916,           27,        nd,   3,        2,       144,        72,           -93,       40,           -192,      58,   14.484,     1.076,    8.688,  0.0219,     17,-0.586,   0.5168,   0.3173, 1230.740,   889.315,2.494085,21.4112, 83.3853,    1,      5,15.700,  15.631,33.369, 33.369,4.172,   1024.598,0.10,   0.15,0.34,   0.3306,  1.460,     nd, 258.869,    5.663,       25.222,           5.673,           15.307,   279.155
2005,lab_Fuhrman_2014,MO_SPOT_Dec_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-12-13,   12,  13,      0700,    1700,        1944,   9.96005,                   -0.54916,           27,        nd,   3,        2,       144,        72,           -93,       40,           -192,      58,   14.484,     1.076,    8.688,  0.0219,     17,-0.586,   0.5168,   0.3173, 1230.740,   889.315,2.494085,21.4112, 83.3853,  150,    150, 9.840,  10.394,33.878, 34.185,3.773,   1026.931,0.11,  25.05,2.16,   0.5944, 30.297,     nd, 113.686,    1.420,        4.867,           6.296,           10.136,    74.916
2005,lab_Fuhrman_2014,MO_SPOT_Dec_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-12-13,   12,  13,      0700,    1700,        1944,   9.96005,                   -0.54916,           27,        nd,   3,        2,       144,        72,           -93,       40,           -192,      58,   14.484,     1.076,    8.688,  0.0219,     17,-0.586,   0.5168,   0.3173, 1230.740,   889.315,2.494085,21.4112, 83.3853,  500,    500, 6.600,   6.591,34.290, 34.286,3.449,   1029.217,0.10,  37.97,3.52,   1.1508, 76.040,     nd,  21.845,    0.356,        1.107,           6.858,            6.340,    24.862
2005,lab_Fuhrman_2014,MO_SPOT_Nov_2005,   RV_Sea_Watch,   33.55,   -118.4,2005-12-13,   12,  13,      0700,    1700,        1944,   9.96005,                   -0.54916,           27,        nd,   3,        2,       144,        72,           -93,       40,           -192,      58,   14.484,     1.076,    8.688,  0.0219,     17,-0.586,   0.5168,   0.3173, 1230.740,   889.315,2.494085,21.4112, 83.3853,  885,    890, 5.130,   5.135,34.401, 34.404,3.346,   1031.298,0.13,  37.75,4.22,   1.8636,114.640,     nd,  10.045,    0.022,        0.259,           7.094,            5.050,     9.454
2006,lab_Fuhrman_2014,MO_SPOT_Jan_2006,   RV_Sea_Watch,   33.55,   -118.4,2006-01-18,    1,  18,      0700,    1700,        1980,  10.21133,                    0.28393,           38,        25,   3,        2,       122,        83,          -116,      150,           -230,     125,   10.550,     0.935,    5.617,  0.0171,     49,-0.472,   1.5203,   1.7671, 2137.840,  2274.440,6.799666,25.3209,470.2908,    1,      5,14.600,  14.343,33.390, 33.384,4.052,   1024.889,  nd,     nd,  nd,       nd,  2.080,  5.921, 256.250,    5.692,       23.736,           5.821,           14.092,   264.438
2006,lab_Fuhrman_2014,MO_SPOT_Jan_2006,   RV_Sea_Watch,   33.55,   -118.4,2006-01-18,    1,  18,      0700,    1700,        1980,  10.21133,                    0.28393,           38,        25,   3,        2,       122,        83,          -116,      150,           -230,     125,   10.550,     0.935,    5.617,  0.0171,     49,-0.472,   1.5203,   1.7671, 2137.840,  2274.440,6.799666,25.3209,470.2908,   25,   CMAX,14.230,  14.235,33.380, 33.380,4.043,   1024.994,0.15,   1.99,0.51,   0.3885,     nd,  5.670,      nd,    5.574,       22.913,           5.834,           13.769,   253.228
2006,lab_Fuhrman_2014,MO_SPOT_Jan_2006,   RV_Sea_Watch,   33.55,   -118.4,2006-01-18,    1,  18,      0700,    1700,        1980,  10.21133,                    0.28393,           38,        25,   3,        2,       122,        83,          -116,      150,           -230,     125,   10.550,     0.935,    5.617,  0.0171,     49,-0.472,   1.5203,   1.7671, 2137.840,  2274.440,6.799666,25.3209,470.2908,  885,    890, 5.162,   5.161,34.402, 34.401,3.348,   1031.286,0.17,  36.61,4.13,   1.8372,114.420,  0.147,      nd,   -0.023,        0.161,           7.089,            5.083,     6.565
2006,lab_Fuhrman_2014,MO_SPOT_Feb_2006,   RV_Sea_Watch,   33.55,   -118.4,2006-02-22,    2,  22,      0700,    1700,        2015,  11.19638,                    0.87549,           31,        31,   0,        0,       172,        78,            76,       53,            161,      54,   10.408,     1.163,    4.834, -0.0085,     30,-0.443,   0.7453,   0.3441, 1602.190,   915.273,4.110364,36.3000,106.8179,    1,      5,14.900,  14.717,33.380, 33.376,4.087,   1024.801,  nd,     nd,  nd,       nd,     nd,  5.971, 250.000,    5.505,       23.434,           5.778,           14.486,   266.671
2006,lab_Fuhrman_2014,MO_SPOT_Feb_2006,   RV_Sea_Watch,   33.55,   -118.4,2006-02-22,    2,  22,      0700,    1700,        2015,  11.19638,                    0.87549,           31,        31,   0,        0,       172,        78,            76,       53,            161,      54,   10.408,     1.163,    4.834, -0.0085,     30,-0.443,   0.7453,   0.3441, 1602.190,   915.273,4.110364,36.3000,106.8179,   31,   CMAX,14.100,  14.117,33.350, 33.356,4.029,   1025.031,  nd,     nd,  nd,       nd,     nd,  4.526,      nd,    5.256,       21.482,           5.849,           13.694,   202.145
